Reaction Date,Reaction Type,Parent Type,Parent ID
"May 3, 2024, 8:34:37 PM",Kudos,Activity,11324863220
"May 3, 2024, 9:46:45 PM",Kudos,Activity,11324264111
"May 4, 2024, 11:55:23 AM",Kudos,Activity,11329066542
"May 4, 2024, 11:55:30 AM",Kudos,Activity,11329029079
"May 4, 2024, 11:55:54 AM",Kudos,Activity,11328977972
"May 4, 2024, 11:56:01 AM",Kudos,Activity,11328722748
"May 4, 2024, 11:56:09 AM",Kudos,Activity,11328385127
"May 4, 2024, 11:56:12 AM",Kudos,Activity,11327008150
"May 4, 2024, 11:56:14 AM",Kudos,Activity,11326506727
"May 4, 2024, 11:56:18 AM",Kudos,Activity,11327213340
"May 4, 2024, 11:56:24 AM",Kudos,Activity,11326245925
"May 4, 2024, 11:56:28 AM",Kudos,Activity,11326953271
"May 4, 2024, 11:56:44 AM",Kudos,Activity,11327932070
"May 4, 2024, 11:56:48 AM",Kudos,Activity,11327942859
"May 4, 2024, 4:46:08 PM",Kudos,Activity,11331757126
"May 4, 2024, 4:46:10 PM",Kudos,Activity,11331745041
"May 4, 2024, 4:46:14 PM",Kudos,Activity,11331757132
"May 4, 2024, 4:46:17 PM",Kudos,Activity,11331757012
"May 4, 2024, 4:52:07 PM",Kudos,Activity,11329705084
"May 4, 2024, 7:53:36 PM",Kudos,Activity,11332325721
"May 5, 2024, 2:19:12 PM",Kudos,Activity,11335079922
"May 5, 2024, 2:19:17 PM",Kudos,Activity,11334856336
"May 5, 2024, 2:19:19 PM",Kudos,Activity,11334854458
"May 5, 2024, 2:19:57 PM",Kudos,Activity,11335589309
"May 5, 2024, 2:20:18 PM",Kudos,Activity,11335484495
"May 5, 2024, 2:20:26 PM",Kudos,Activity,11335631112
"May 5, 2024, 2:20:28 PM",Kudos,Activity,11336031485
"May 5, 2024, 4:09:59 PM",Kudos,Activity,11338945112
"May 6, 2024, 10:59:10 AM",Kudos,Activity,11342961043
"May 8, 2024, 10:34:08 AM",Kudos,Activity,11355952581
"May 8, 2024, 10:34:12 AM",Kudos,Activity,11357518913
"May 8, 2024, 7:52:54 PM",Kudos,Activity,11359784248
"May 8, 2024, 7:53:01 PM",Kudos,Activity,11354928329
"May 9, 2024, 10:29:35 AM",Kudos,Activity,11365919161
"May 9, 2024, 10:29:38 AM",Kudos,Activity,11365485503
"May 9, 2024, 10:30:07 AM",Kudos,Activity,11363831252
"May 9, 2024, 1:25:43 PM",Kudos,Activity,11368623790
"May 9, 2024, 1:25:51 PM",Kudos,Activity,11369045135
"May 9, 2024, 1:28:10 PM",Kudos,Activity,11368709084
"May 9, 2024, 1:28:11 PM",Kudos,Activity,11368460679
"May 9, 2024, 3:54:37 PM",Kudos,Activity,11369967268
"May 9, 2024, 3:55:21 PM",Kudos,Activity,11370107112
"May 9, 2024, 3:55:30 PM",Kudos,Activity,11369544303
"May 9, 2024, 3:55:47 PM",Kudos,Activity,11369177608
"May 10, 2024, 3:28:37 PM",Kudos,Activity,11376809917
"May 10, 2024, 3:28:41 PM",Kudos,Activity,11376613723
"May 10, 2024, 3:28:45 PM",Kudos,Activity,11376028110
"May 10, 2024, 3:28:54 PM",Kudos,Activity,11374003818
"May 11, 2024, 11:12:23 AM",Kudos,Activity,11382193043
"May 11, 2024, 11:12:28 AM",Kudos,Activity,11383952263
"May 11, 2024, 11:12:31 AM",Kudos,Activity,11382566825
"May 11, 2024, 11:48:27 AM",Kudos,Activity,11383211029
"May 11, 2024, 11:48:31 AM",Kudos,Activity,11381280069
"May 11, 2024, 2:15:12 PM",Kudos,Activity,11384359478
"May 11, 2024, 2:16:01 PM",Kudos,Activity,11383054772
"May 11, 2024, 2:16:08 PM",Kudos,Activity,11383754596
"May 12, 2024, 10:37:20 AM",Kudos,Activity,11390281243
"May 12, 2024, 10:37:32 AM",Kudos,Activity,11391485437
"May 12, 2024, 10:38:04 AM",Kudos,Activity,11389998759
"May 12, 2024, 11:26:39 AM",Kudos,Activity,11392347773
"May 12, 2024, 4:36:17 PM",Kudos,Activity,11393678048
"May 12, 2024, 4:36:20 PM",Kudos,Activity,11394117419
"May 13, 2024, 9:14:53 AM",Kudos,Activity,11398083823
"May 13, 2024, 7:36:34 PM",Kudos,Activity,11402663046
"May 13, 2024, 7:36:38 PM",Kudos,Activity,11401333721
"May 13, 2024, 7:37:02 PM",Kudos,Activity,11400128710
"May 14, 2024, 7:43:44 PM",Kudos,Activity,11410841563
"May 14, 2024, 7:44:07 PM",Kudos,Activity,11410768375
"May 14, 2024, 7:44:19 PM",Kudos,Activity,11407958084
"May 14, 2024, 7:44:33 PM",Kudos,Activity,11409079053
"May 14, 2024, 7:45:07 PM",Kudos,Activity,11407501799
"May 14, 2024, 7:45:25 PM",Kudos,Activity,11405887633
"May 14, 2024, 7:45:41 PM",Kudos,Activity,11403036219
"May 15, 2024, 5:02:23 PM",Kudos,Activity,11415820402
"May 15, 2024, 5:02:32 PM",Kudos,Activity,11411517231
"May 15, 2024, 5:02:38 PM",Kudos,Activity,11414240046
"May 17, 2024, 10:33:37 AM",Kudos,Activity,11422652659
"May 17, 2024, 10:33:50 AM",Kudos,Activity,11425032555
"May 18, 2024, 9:37:14 PM",Kudos,Activity,11432645996
"May 18, 2024, 9:37:26 PM",Kudos,Activity,11437260462
"May 18, 2024, 9:39:03 PM",Kudos,Activity,11439523275
"May 18, 2024, 9:39:05 PM",Kudos,Activity,11439540596
"May 19, 2024, 2:56:09 PM",Kudos,Activity,11444186038
"May 19, 2024, 2:56:22 PM",Kudos,Activity,11444991222
"May 19, 2024, 2:56:30 PM",Kudos,Activity,11445968996
"May 19, 2024, 2:56:33 PM",Kudos,Activity,11446029358
"May 19, 2024, 2:56:41 PM",Kudos,Activity,11447418455
"May 19, 2024, 2:56:47 PM",Kudos,Activity,11445795374
"May 19, 2024, 2:56:49 PM",Kudos,Activity,11445807637
"May 19, 2024, 3:08:26 PM",Kudos,Activity,11448272002
"May 19, 2024, 5:09:45 PM",Kudos,Activity,11448695726
"May 20, 2024, 2:45:55 PM",Kudos,Activity,11453207127
"May 20, 2024, 2:46:02 PM",Kudos,Activity,11454095921
"May 20, 2024, 2:46:03 PM",Kudos,Activity,11454516520
"May 20, 2024, 2:46:09 PM",Kudos,Activity,11453845386
"May 20, 2024, 2:46:10 PM",Kudos,Activity,11453807662
"May 20, 2024, 4:36:41 PM",Kudos,Activity,11452959949
"May 20, 2024, 4:36:49 PM",Kudos,Activity,11452967743
"May 21, 2024, 3:34:07 PM",Kudos,Activity,11456745620
"May 21, 2024, 3:34:31 PM",Kudos,Activity,11457730665
"May 21, 2024, 3:34:36 PM",Kudos,Activity,11460441185
"May 21, 2024, 3:34:42 PM",Kudos,Activity,11461062794
"May 22, 2024, 3:45:41 AM",Kudos,Activity,11465916434
"May 22, 2024, 3:45:45 AM",Kudos,Activity,11465758009
"May 22, 2024, 3:45:53 AM",Kudos,Activity,11466020648
"May 22, 2024, 10:03:41 PM",Kudos,Activity,11471543057
"May 22, 2024, 10:04:02 PM",Kudos,Activity,11473671497
"May 23, 2024, 5:09:23 AM",Kudos,Activity,11476180822
"May 23, 2024, 3:06:26 PM",Kudos,Activity,11479023443
"May 24, 2024, 12:30:02 AM",Kudos,Activity,11479583384
"May 24, 2024, 12:30:05 AM",Kudos,Activity,11481476973
"May 24, 2024, 12:30:25 AM",Kudos,Activity,11480962336
"May 24, 2024, 3:10:50 PM",Kudos,Activity,11484784635
"May 24, 2024, 3:10:55 PM",Kudos,Activity,11485152111
"May 24, 2024, 5:26:50 PM",Kudos,Activity,11487106311
"May 24, 2024, 5:27:26 PM",Kudos,Activity,11487347762
"May 25, 2024, 6:02:11 PM",Kudos,Activity,11495324642
"May 25, 2024, 6:02:37 PM",Kudos,Activity,11494599602
"May 25, 2024, 6:02:52 PM",Kudos,Activity,11492248723
"May 25, 2024, 6:03:08 PM",Kudos,Activity,11490969062
"May 25, 2024, 6:03:11 PM",Kudos,Activity,11492008446
"May 26, 2024, 4:36:51 PM",Kudos,Activity,11503695562
"May 26, 2024, 4:37:22 PM",Kudos,Activity,11501698144
"May 26, 2024, 4:37:48 PM",Kudos,Activity,11501999453
"May 26, 2024, 4:38:48 PM",Kudos,Activity,11500021963
"May 26, 2024, 4:38:58 PM",Kudos,Activity,11500251668
"May 26, 2024, 4:39:04 PM",Kudos,Activity,11499525595
"May 26, 2024, 4:39:47 PM",Kudos,Activity,11496362176
"May 27, 2024, 10:54:25 AM",Kudos,Activity,11504734934
"May 27, 2024, 10:54:38 AM",Kudos,Activity,11506603641
"May 28, 2024, 5:00:59 PM",Kudos,Activity,11516811564
"May 28, 2024, 5:01:08 PM",Kudos,Activity,11517646036
"Jun 1, 2024, 8:12:56 AM",Kudos,Activity,11544728206
"Jun 1, 2024, 8:13:01 AM",Kudos,Activity,11540305095
"Jun 1, 2024, 8:13:06 AM",Kudos,Activity,11539804355
"Jun 1, 2024, 8:13:13 AM",Kudos,Activity,11539602936
"Jun 1, 2024, 8:13:24 AM",Kudos,Activity,11542347365
"Jun 1, 2024, 8:13:32 AM",Kudos,Activity,11540048354
"Jun 1, 2024, 1:02:41 PM",Kudos,Activity,11546237110
"Jun 1, 2024, 1:02:47 PM",Kudos,Activity,11545368090
"Jun 1, 2024, 1:03:03 PM",Kudos,Activity,11545405665
"Jun 1, 2024, 1:03:22 PM",Kudos,Activity,11545766328
"Jun 2, 2024, 10:59:54 AM",Kudos,Activity,11554470935
"Jun 2, 2024, 11:00:03 AM",Kudos,Activity,11553949875
"Jun 2, 2024, 11:00:16 AM",Kudos,Activity,11554015380
"Jun 2, 2024, 11:00:23 AM",Kudos,Activity,11553390620
"Jun 2, 2024, 11:00:26 AM",Kudos,Activity,11554021525
"Jun 2, 2024, 11:00:33 AM",Kudos,Activity,11552651646
"Jun 2, 2024, 11:03:18 AM",Kudos,Activity,11553569065
"Jun 2, 2024, 11:03:28 AM",Kudos,Activity,11553581585
"Jun 2, 2024, 11:04:04 AM",Kudos,Activity,11546257018
"Jun 2, 2024, 12:28:51 PM",Kudos,Activity,11554833887
"Jun 2, 2024, 12:28:54 PM",Kudos,Activity,11555243009
"Jun 2, 2024, 12:29:13 PM",Kudos,Activity,11554862572
"Jun 4, 2024, 7:44:39 PM",Kudos,Activity,11573772913
"Jun 4, 2024, 7:44:56 PM",Kudos,Activity,11573541236
"Jun 4, 2024, 7:45:04 PM",Kudos,Activity,11569810149
"Jun 4, 2024, 7:45:22 PM",Kudos,Activity,11573443977
"Jun 5, 2024, 7:07:32 PM",Kudos,Activity,11582296051
"Jun 5, 2024, 7:07:39 PM",Kudos,Activity,11582154487
"Jun 5, 2024, 7:07:52 PM",Kudos,Activity,11582421839
"Jun 5, 2024, 8:19:47 PM",Kudos,Activity,11582678157
"Jun 6, 2024, 7:31:21 AM",Kudos,Activity,11585718021
"Jun 6, 2024, 3:42:58 PM",Kudos,Activity,11588548510
"Jun 6, 2024, 3:58:36 PM",Kudos,Activity,11587247038
"Jun 6, 2024, 3:58:42 PM",Kudos,Activity,11587025147
"Jun 6, 2024, 6:48:56 PM",Kudos,Activity,11589004158
"Jun 6, 2024, 6:48:58 PM",Kudos,Activity,11589004218
"Jun 6, 2024, 6:48:59 PM",Kudos,Activity,11590200206
"Jun 6, 2024, 6:49:03 PM",Kudos,Activity,11590237013
"Jun 8, 2024, 3:38:44 PM",Kudos,Activity,11603551163
"Jun 8, 2024, 3:38:56 PM",Kudos,Activity,11602910935
"Jun 8, 2024, 3:38:59 PM",Kudos,Activity,11603988791
"Jun 8, 2024, 3:39:00 PM",Kudos,Activity,11604651519
"Jun 8, 2024, 3:39:16 PM",Kudos,Activity,11601910294
"Jun 8, 2024, 3:39:32 PM",Kudos,Activity,11602042972
"Jun 8, 2024, 3:39:38 PM",Kudos,Activity,11602037742
"Jun 8, 2024, 3:39:45 PM",Kudos,Activity,11601859534
"Jun 8, 2024, 4:20:35 PM",Kudos,Activity,11604935281
"Jun 9, 2024, 7:27:57 AM",Kudos,Activity,11608555855
"Jun 9, 2024, 7:28:15 AM",Kudos,Activity,11608736675
"Jun 9, 2024, 2:01:20 PM",Kudos,Activity,11610522031
"Jun 10, 2024, 7:53:21 PM",Kudos,Activity,11610040889
"Jun 11, 2024, 7:04:44 PM",Kudos,Activity,11627619097
"Jun 11, 2024, 7:04:48 PM",Kudos,Activity,11629073563
"Jun 11, 2024, 7:04:53 PM",Kudos,Activity,11629377792
"Jun 12, 2024, 12:20:39 PM",Kudos,Activity,11632609846
"Jun 14, 2024, 11:05:18 AM",Kudos,Activity,11648955814
"Jun 15, 2024, 10:46:10 AM",Kudos,Activity,11655204593
"Jun 15, 2024, 4:49:06 PM",Kudos,Activity,11658356069
"Jun 16, 2024, 8:32:09 AM",Kudos,Activity,11662833676
"Jun 16, 2024, 8:32:24 AM",Kudos,Activity,11661428209
"Jun 16, 2024, 8:32:31 AM",Kudos,Activity,11661346831
"Jun 16, 2024, 4:41:43 PM",Kudos,Activity,11666935417
"Jun 16, 2024, 4:41:47 PM",Kudos,Activity,11667604918
"Jun 17, 2024, 4:04:18 PM",Kudos,Activity,11672995315
"Jun 17, 2024, 4:04:19 PM",Kudos,Activity,11673161444
"Jun 17, 2024, 4:04:26 PM",Kudos,Activity,11670314182
"Jun 17, 2024, 4:04:45 PM",Kudos,Activity,11671232918
"Jun 17, 2024, 4:04:56 PM",Kudos,Activity,11670313947
"Jun 17, 2024, 4:05:15 PM",Kudos,Activity,11670313889
"Jun 17, 2024, 4:05:19 PM",Kudos,Activity,11671232907
"Jun 17, 2024, 4:05:38 PM",Kudos,Activity,11671232793
"Jun 17, 2024, 4:05:55 PM",Kudos,Activity,11672035976
"Jun 19, 2024, 10:40:05 AM",Kudos,Activity,11686541774
"Jun 21, 2024, 6:20:44 AM",Kudos,Activity,11700978165
"Jun 21, 2024, 4:54:16 PM",Kudos,Activity,11704910695
"Jun 21, 2024, 4:54:19 PM",Kudos,Activity,11703004630
"Jun 22, 2024, 6:10:57 PM",Kudos,Activity,11713030938
"Jun 22, 2024, 6:11:54 PM",Kudos,Activity,11713499893
"Jun 22, 2024, 6:12:10 PM",Kudos,Activity,11709924933
"Jun 22, 2024, 6:12:13 PM",Kudos,Activity,11710714305
"Jun 22, 2024, 6:12:21 PM",Kudos,Activity,11710090471
"Jun 23, 2024, 10:21:48 AM",Kudos,Activity,11718119666
"Jun 23, 2024, 10:21:52 AM",Kudos,Activity,11716949960
"Jun 23, 2024, 10:21:57 AM",Kudos,Activity,11717648315
"Jun 23, 2024, 10:22:32 AM",Kudos,Activity,11718144392
"Jun 23, 2024, 10:23:03 AM",Kudos,Activity,11710919848
"Jun 23, 2024, 3:57:33 PM",Kudos,Activity,11718718480
"Jun 23, 2024, 3:57:53 PM",Kudos,Activity,11719160632
"Jun 23, 2024, 8:26:42 PM",Kudos,Activity,11722870303
"Jun 25, 2024, 9:59:28 AM",Kudos,Activity,11730085553
"Jun 28, 2024, 2:21:04 PM",Kudos,Activity,11757840764
"Jun 28, 2024, 2:21:07 PM",Kudos,Activity,11758656652
"Jun 28, 2024, 2:21:15 PM",Kudos,Activity,11757373839
"Jun 29, 2024, 12:02:28 PM",Kudos,Activity,11765837963
"Jun 29, 2024, 12:02:45 PM",Kudos,Activity,11766303937
"Jun 30, 2024, 9:53:39 AM",Kudos,Activity,11771943606
"Jun 30, 2024, 9:53:44 AM",Kudos,Activity,11771975807
"Jul 1, 2024, 8:09:35 PM",Kudos,Activity,11784435636
"Jul 2, 2024, 8:07:09 PM",Kudos,Activity,11792844640
"Jul 2, 2024, 8:07:44 PM",Kudos,Activity,11793077563
"Jul 2, 2024, 8:07:48 PM",Kudos,Activity,11792783917
"Jul 2, 2024, 8:07:56 PM",Kudos,Activity,11785281068
"Jul 2, 2024, 8:08:29 PM",Kudos,Activity,11785383953
"Jul 5, 2024, 7:34:40 AM",Kudos,Activity,11809177838
"Jul 5, 2024, 7:34:42 AM",Kudos,Activity,11812140045
"Jul 6, 2024, 8:14:13 AM",Kudos,Activity,11819387956
"Jul 6, 2024, 7:41:30 PM",Kudos,Activity,11823104428
"Jul 7, 2024, 10:43:11 AM",Kudos,Activity,11827036921
"Jul 7, 2024, 10:43:31 AM",Kudos,Activity,11825025824
"Jul 7, 2024, 10:43:47 AM",Kudos,Activity,11825080363
"Jul 7, 2024, 10:44:00 AM",Kudos,Activity,11827218259
"Jul 7, 2024, 6:48:21 PM",Kudos,Activity,11830419228
"Jul 7, 2024, 6:48:25 PM",Kudos,Activity,11830362844
"Jul 7, 2024, 6:48:47 PM",Kudos,Activity,11829359252
"Jul 7, 2024, 6:48:54 PM",Kudos,Activity,11828815098
"Jul 9, 2024, 6:27:50 PM",Kudos,Activity,11845344640
"Jul 9, 2024, 6:28:00 PM",Kudos,Activity,11848269170
"Jul 11, 2024, 4:25:24 PM",Kudos,Activity,11860432446
"Jul 13, 2024, 3:11:24 PM",Kudos,Activity,11878323124
"Jul 14, 2024, 3:49:13 PM",Kudos,Activity,11884770377
"Jul 14, 2024, 3:49:18 PM",Kudos,Activity,11886959278
"Jul 14, 2024, 3:49:27 PM",Kudos,Activity,11884859754
"Jul 14, 2024, 3:49:31 PM",Kudos,Activity,11886691571
"Jul 14, 2024, 3:50:54 PM",Kudos,Activity,11880500230
"Jul 14, 2024, 3:51:21 PM",Kudos,Activity,11883322614
"Jul 14, 2024, 7:28:37 PM",Kudos,Activity,11888016870
"Jul 14, 2024, 7:28:55 PM",Kudos,Activity,11888917615
"Jul 18, 2024, 10:41:18 AM",Kudos,Activity,11916100272
"Jul 19, 2024, 10:39:38 AM",Kudos,Activity,11926109434
"Jul 20, 2024, 10:47:00 AM",Kudos,Activity,11933436165
"Jul 20, 2024, 10:47:43 AM",Kudos,Activity,11932484541
"Jul 20, 2024, 7:50:14 PM",Kudos,Activity,11936993057
"Jul 20, 2024, 7:50:24 PM",Kudos,Activity,11937987850
"Jul 20, 2024, 7:51:26 PM",Kudos,Activity,11936542305
"Jul 21, 2024, 11:00:15 AM",Kudos,Activity,11942079924
"Jul 21, 2024, 11:00:17 AM",Kudos,Activity,11942076112
"Jul 21, 2024, 11:00:27 AM",Kudos,Activity,11941088827
"Jul 21, 2024, 11:00:45 AM",Kudos,Activity,11940865833
"Jul 21, 2024, 5:48:31 PM",Kudos,Activity,11943748703
"Jul 22, 2024, 7:32:27 PM",Kudos,Activity,11951840329
"Jul 24, 2024, 2:47:25 PM",Kudos,Activity,11967039990
"Jul 24, 2024, 2:47:29 PM",Kudos,Activity,11966627324
"Jul 25, 2024, 11:01:52 AM",Kudos,Activity,11971767531
"Jul 25, 2024, 11:02:12 AM",Kudos,Activity,11972043358
"Jul 25, 2024, 11:02:29 AM",Kudos,Activity,11975227144
"Jul 26, 2024, 4:45:43 AM",Kudos,Activity,11978651737
"Jul 27, 2024, 6:50:02 PM",Kudos,Activity,11991163230
"Jul 27, 2024, 6:50:09 PM",Kudos,Activity,11992274886
"Jul 28, 2024, 10:29:56 AM",Kudos,Activity,12000061291
"Jul 28, 2024, 10:30:18 AM",Kudos,Activity,12000523382
"Jul 28, 2024, 10:30:22 AM",Kudos,Activity,11999093396
"Jul 28, 2024, 10:30:51 AM",Kudos,Activity,11995405482
"Jul 28, 2024, 8:08:32 PM",Kudos,Activity,12004381319
"Jul 29, 2024, 7:09:42 PM",Kudos,Activity,12010737762
"Jul 31, 2024, 8:56:06 AM",Kudos,Activity,12017949981
"Aug 1, 2024, 12:11:26 PM",Kudos,Activity,12033204030
"Aug 2, 2024, 4:26:51 PM",Kudos,Activity,12043376655
"Aug 2, 2024, 4:27:03 PM",Kudos,Activity,12043121214
"Aug 2, 2024, 4:27:08 PM",Kudos,Activity,12041233278
"Aug 2, 2024, 4:27:10 PM",Kudos,Activity,12041638146
"Aug 2, 2024, 4:27:13 PM",Kudos,Activity,12043133198
"Aug 2, 2024, 4:27:51 PM",Kudos,Activity,12041637761
"Aug 2, 2024, 4:27:53 PM",Kudos,Activity,12043215919
"Aug 2, 2024, 4:27:56 PM",Kudos,Activity,12036897943
"Aug 2, 2024, 7:26:25 PM",Kudos,Activity,12046102113
"Aug 2, 2024, 8:35:46 PM",Kudos,Activity,12043130570
"Aug 3, 2024, 9:57:48 AM",Kudos,Activity,12048497425
"Aug 3, 2024, 6:41:07 PM",Kudos,Activity,12051768270
"Aug 4, 2024, 11:02:31 AM",Kudos,Activity,12059101880
"Aug 4, 2024, 11:02:44 AM",Kudos,Activity,12058865759
"Aug 4, 2024, 11:02:59 AM",Kudos,Activity,12058508215
"Aug 4, 2024, 11:03:20 AM",Kudos,Activity,12058390401
"Aug 4, 2024, 11:03:30 AM",Kudos,Activity,12058408550
"Aug 4, 2024, 4:32:58 PM",Kudos,Activity,12059373673
"Aug 4, 2024, 4:33:08 PM",Kudos,Activity,12060371360
"Aug 4, 2024, 4:33:43 PM",Kudos,Activity,12059911591
"Aug 5, 2024, 4:37:00 PM",Kudos,Activity,12069470021
"Aug 5, 2024, 4:37:02 PM",Kudos,Activity,12068106487
"Aug 5, 2024, 4:37:10 PM",Kudos,Activity,12066218332
"Aug 5, 2024, 4:37:21 PM",Kudos,Activity,12067341010
"Aug 5, 2024, 8:24:16 PM",Kudos,Activity,12071229081
"Aug 5, 2024, 8:24:21 PM",Kudos,Activity,12071342767
"Aug 5, 2024, 8:24:27 PM",Kudos,Activity,12071385075
"Aug 7, 2024, 6:50:45 AM",Kudos,Activity,12078128831
"Aug 7, 2024, 6:50:53 AM",Kudos,Activity,12078129835
"Aug 7, 2024, 6:51:11 AM",Kudos,Activity,12080379395
"Aug 7, 2024, 6:51:17 AM",Kudos,Activity,12069480079
"Aug 9, 2024, 5:02:37 AM",Kudos,Activity,12096001102
"Aug 9, 2024, 5:02:39 AM",Kudos,Activity,12097057803
"Aug 9, 2024, 5:03:00 AM",Kudos,Activity,12097420350
"Aug 10, 2024, 4:00:16 PM",Kudos,Activity,12112066369
"Aug 10, 2024, 4:00:46 PM",Kudos,Activity,12109862219
"Aug 10, 2024, 4:00:50 PM",Kudos,Activity,12111429046
"Aug 10, 2024, 8:16:28 PM",Kudos,Activity,12113365383
"Aug 10, 2024, 8:17:22 PM",Kudos,Activity,12114213116
"Aug 11, 2024, 10:24:03 AM",Kudos,Activity,12116456782
"Aug 11, 2024, 10:24:06 AM",Kudos,Activity,12116459191
"Aug 11, 2024, 10:24:32 AM",Kudos,Activity,12116965345
"Aug 11, 2024, 10:24:51 AM",Kudos,Activity,12117973627
"Aug 11, 2024, 10:24:57 AM",Kudos,Activity,12116839819
"Aug 11, 2024, 10:25:01 AM",Kudos,Activity,12118086446
"Aug 11, 2024, 10:25:08 AM",Kudos,Activity,12116328984
"Aug 11, 2024, 2:06:03 PM",Kudos,Activity,12119442730
"Aug 11, 2024, 2:06:06 PM",Kudos,Activity,12118370625
"Aug 13, 2024, 6:51:27 AM",Kudos,Activity,12133831021
"Aug 13, 2024, 6:51:30 AM",Kudos,Activity,12133377053
"Aug 14, 2024, 10:43:30 AM",Kudos,Activity,12134460185
"Aug 14, 2024, 10:44:41 AM",Kudos,Activity,12142853153
"Aug 15, 2024, 3:21:27 PM",Kudos,Activity,12153945685
"Aug 15, 2024, 3:21:28 PM",Kudos,Activity,12153961513
"Aug 15, 2024, 3:21:42 PM",Kudos,Activity,12148173853
"Aug 15, 2024, 3:21:49 PM",Kudos,Activity,12153242076
"Aug 15, 2024, 3:22:13 PM",Kudos,Activity,12148487584
"Aug 15, 2024, 3:22:21 PM",Kudos,Activity,12148687507
"Aug 16, 2024, 7:17:15 AM",Kudos,Activity,12156428890
"Aug 17, 2024, 10:29:29 AM",Kudos,Activity,12167634418
"Aug 17, 2024, 10:29:32 AM",Kudos,Activity,12168972308
"Aug 17, 2024, 10:29:38 AM",Kudos,Activity,12164855514
"Aug 17, 2024, 10:30:00 AM",Kudos,Activity,12164475695
"Aug 17, 2024, 10:30:17 AM",Kudos,Activity,12160244248
"Aug 17, 2024, 10:30:21 AM",Kudos,Activity,12163474964
"Aug 17, 2024, 10:30:34 AM",Kudos,Activity,12163561350
"Aug 17, 2024, 4:57:45 PM",Kudos,Activity,12169303171
"Aug 17, 2024, 4:58:05 PM",Kudos,Activity,12169319667
"Aug 18, 2024, 4:58:16 PM",Kudos,Activity,12180345875
"Aug 18, 2024, 4:58:41 PM",Kudos,Activity,12175684285
"Aug 18, 2024, 4:58:57 PM",Kudos,Activity,12177678579
"Aug 18, 2024, 4:59:13 PM",Kudos,Activity,12177879551
"Aug 18, 2024, 4:59:15 PM",Kudos,Activity,12179431203
"Aug 18, 2024, 4:59:29 PM",Kudos,Activity,12180794486
"Aug 19, 2024, 7:36:39 PM",Kudos,Activity,12189805122
"Aug 19, 2024, 7:36:44 PM",Kudos,Activity,12188410178
"Aug 19, 2024, 7:36:47 PM",Kudos,Activity,12189789752
"Aug 19, 2024, 7:36:53 PM",Kudos,Activity,12189161493
"Aug 19, 2024, 7:37:26 PM",Kudos,Activity,12189476925
"Aug 19, 2024, 7:38:14 PM",Kudos,Activity,12182854660
"Aug 23, 2024, 6:24:31 AM",Kudos,Activity,12216187672
"Aug 23, 2024, 6:24:32 AM",Kudos,Activity,12216168103
"Aug 24, 2024, 4:48:31 PM",Kudos,Activity,12228726036
"Aug 24, 2024, 4:48:37 PM",Kudos,Activity,12228722309
"Aug 24, 2024, 4:48:53 PM",Kudos,Activity,12230777813
"Aug 24, 2024, 4:48:56 PM",Kudos,Activity,12229059287
"Aug 24, 2024, 4:49:15 PM",Kudos,Activity,12228669002
"Aug 24, 2024, 4:49:26 PM",Kudos,Activity,12228187349
"Aug 24, 2024, 4:49:28 PM",Kudos,Activity,12228064691
"Aug 24, 2024, 4:49:34 PM",Kudos,Activity,12224397108
"Aug 25, 2024, 10:11:44 AM",Kudos,Activity,12236763100
"Aug 25, 2024, 10:11:47 AM",Kudos,Activity,12236411953
"Aug 25, 2024, 10:11:59 AM",Kudos,Activity,12235826732
"Aug 25, 2024, 10:12:03 AM",Kudos,Activity,12235998168
"Aug 25, 2024, 10:12:07 AM",Kudos,Activity,12235278762
"Aug 25, 2024, 12:50:52 PM",Kudos,Activity,12237579528
"Aug 25, 2024, 12:51:08 PM",Kudos,Activity,12237074176
"Aug 25, 2024, 5:55:46 PM",Kudos,Activity,12238955937
"Aug 25, 2024, 5:55:51 PM",Kudos,Activity,12238955949
"Aug 25, 2024, 5:56:06 PM",Kudos,Activity,12239556144
"Aug 25, 2024, 5:56:15 PM",Kudos,Activity,12239212367
"Aug 25, 2024, 5:56:20 PM",Kudos,Activity,12239765571
"Aug 25, 2024, 5:56:23 PM",Kudos,Activity,12238955848
"Aug 26, 2024, 7:54:33 PM",Kudos,Activity,12249635121
"Aug 26, 2024, 7:54:42 PM",Kudos,Activity,12249350369
"Aug 26, 2024, 7:54:47 PM",Kudos,Activity,12247711709
"Aug 26, 2024, 7:55:13 PM",Kudos,Activity,12246524436
"Aug 26, 2024, 7:55:19 PM",Kudos,Activity,12239028645
"Aug 26, 2024, 7:55:27 PM",Kudos,Activity,12241382014
"Sep 1, 2024, 3:03:45 PM",Kudos,Activity,12299034354
"Sep 1, 2024, 3:03:55 PM",Kudos,Activity,12299052704
"Sep 1, 2024, 3:04:03 PM",Kudos,Activity,12297803721
"Sep 1, 2024, 3:04:32 PM",Kudos,Activity,12298372474
"Sep 1, 2024, 3:04:35 PM",Kudos,Activity,12297803866
"Sep 1, 2024, 3:04:38 PM",Kudos,Activity,12295877790
"Sep 1, 2024, 3:04:57 PM",Kudos,Activity,12297386185
"Sep 1, 2024, 3:05:00 PM",Kudos,Activity,12297164568
"Sep 1, 2024, 7:45:25 PM",Kudos,Activity,12300858726
